,station,Present_Tmax,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC2,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lon,Slope,Solar radiation,Next_Tmin,Next_Tmax
28,4.0,31.0,74.53421783,97.63003540000001,26.44499556,22.18528437,12.58601775,67.37863513,0.842180119,0.587809867,0.44424383799999995,9.090755264,0.26119512899999997,3.1922515160000002,127.022,2.5348,5851.575195,21.5,27.9
5532,8.0,36.7,48.0202446,82.51621246,34.55590182,26.33932224,6.152442674,57.35408639999999,0.028674157999999998,0.09523740300000001,0.0,0.010869595,0.0,0.0,126.91,1.5629,5259.929688,27.6,34.9
7577,3.0,30.3,25.98027802,76.41989136,29.82800918,20.26600609,6.298097352,15.96199344,0.0,0.046848138,0.0,0.0,0.0,0.0,127.05799999999999,0.2661,4652.430664,19.4,29.0
6569,20.0,27.0,94.84165955,99.4708252,25.72510165,23.17697311,9.80040741,19.70719371,0.950515595,0.655262813,9.295324167,10.27827231,0.003767618,0.0,127.00399999999999,4.7296,5794.404297,22.7,28.4
231,7.0,25.6,74.45369720000001,97.52682495,28.05200134,23.67057691,9.067528049,79.83029437,0.613331603,0.358537189,3.5252721030000003,0.001739,0.0,0.0,126.838,0.0985,5779.666992,24.4,26.0
2014,15.0,30.2,54.64925766,90.7249527,30.93546437,24.71354605,6.574290484,29.06061065,0.202299389,0.215657524,0.002604167,0.0,0.0,0.0,126.93700000000001,0.8552,5665.998047,23.6,32.7
2473,24.0,26.3,49.38603592,93.57318115,28.91546038,22.75370902,5.156677365,47.74196013,0.548028092,0.167242742,0.007267129000000001,0.277877976,0.0,0.0,126.90899999999999,0.2223,5252.905272999999,22.6,27.0
5386,12.0,32.5,64.18871307,89.87308502,30.86974341,26.01954187,6.526038686000001,45.78424072,0.418254536,0.10694650900000001,4.706062971000001,0.344258014,0.011915253999999998,0.0,126.988,0.5931,5477.556152,24.9,33.4
5503,4.0,35.5,56.88439941,93.42874146,33.47413832,25.22588644,6.328165212999999,129.77625759999998,0.099908317,0.004415678,0.311505298,0.00019297799999999998,0.011746258,0.0,127.022,2.5348,5288.587402,26.2,36.6
6107,8.0,24.1,39.68146515,77.43357086,26.90998387,17.86799457,10.09020438,69.80965686,0.06851910900000001,0.123052576,0.0,0.0,0.0,0.0,126.91,1.5629,4478.937011999999,19.2,27.1
6337,13.0,33.4,73.44786072,87.13771820000001,27.81509973,24.33446863,6.6761217120000005,36.13004702,0.552636216,0.599784931,0.0,0.0,0.259432865,0.0,127.083,2.6865,5819.253906,24.7,29.7
3773,24.0,29.2,52.33924103,84.53871918,30.90409552,24.86794166,5.419382344,40.51815971,0.045644058,0.45332157,0.0,0.0,0.0,0.0,126.90899999999999,0.2223,5496.240723,24.6,31.3
711,12.0,26.2,54.57534409,98.13257599,30.37199548,24.04213105,9.333546996,36.56416945,0.249223654,0.051077733,3.889719545,0.0,0.0,0.0,126.988,0.5931,5546.43457,22.4,30.2
2758,9.0,23.5,74.40318298,97.1073761,24.79800877,20.62174256,4.569637885,54.10472377,0.8497539820000001,0.39885924,0.907690992,0.716810738,0.0,0.0,126.82600000000001,0.4125,4915.333496,20.0,24.9
3051,2.0,29.4,39.39408112,89.10990906,27.985198200000003,19.54810825,4.617095957,53.07285051,0.25247277100000004,0.102989415,0.0,0.0,0.0,0.0,127.03200000000001,0.5141,4463.794434,19.6,27.6
5773,24.0,31.9,45.96033478,86.51855469,34.06537313,26.80094227,5.787188987,47.83455038,0.19443629699999998,0.515973656,0.0,0.0,0.0,0.0,126.90899999999999,0.2223,4983.820801,26.7,34.5
2485,11.0,27.3,35.91530991,88.50191498,32.50090698,21.84895985,8.110115598,64.04689034,0.003936047,0.0035210840000000003,0.00045871800000000005,0.0,0.0,0.0,127.085,0.6233,5246.957031,21.9,30.9
3946,22.0,32.4,55.42775726,87.9236145,32.11297673,24.98442941,9.230898579,92.01581319,0.26494128699999997,0.12007818699999999,0.0,0.0,0.0,0.0,127.086,0.1332,5335.196289,25.8,32.5
5082,8.0,27.6,45.48670578,85.25605774,32.12795563,22.51329576,5.894149214,54.90938354,0.009596937,0.072553632,0.0,0.0,0.0,0.0,126.91,1.5629,5657.645508,21.7,33.0
7444,20.0,27.5,92.45193481,99.20850372,24.08109993,21.25416331,10.36787794,35.13918475,0.89111844,0.799727612,0.235203907,0.671522191,1.706064363,0.0650568,127.00399999999999,4.7296,4959.31543,21.5,25.3
4846,22.0,32.7,41.09528351,82.25878906,33.04256721,24.43753944,5.739808002999999,101.9631101,0.012794357,0.27569447399999997,0.0,0.0,0.0,0.0,127.086,0.1332,5783.19043,23.7,34.4
1225,1.0,29.4,41.65124893,86.42977142,31.23174867,22.45652965,5.680568601,82.39876869,0.006814323000000001,0.005995685,0.0,0.0,0.0,0.0,126.991,2.785,5020.102051,21.4,30.1
6501,2.0,31.5,54.09912109,82.89109802,32.33876524,25.44174171,7.080964267000001,73.45115762,0.018892983000000002,0.10708574300000001,0.0,0.0,0.0,0.0,127.03200000000001,0.5141,5753.916504,24.1,33.2
1061,12.0,34.9,39.85089874,82.51356506,33.03238132,27.02450027,7.507657448,29.79979118,0.12402889800000001,0.0,0.0,0.0,0.0,0.0,126.988,0.5931,5148.331543,24.3,34.8
2211,12.0,30.1,42.78399658,87.82117462,30.99352586,22.27169793,6.186744044,28.37103057,0.030140072,0.22240937800000002,0.0,0.0,0.0,0.0,126.988,0.5931,5568.199219,20.5,30.4
3348,24.0,33.0,40.69186783,71.14382172,35.39515272,27.50665454,5.966301958,44.62114414,0.149323256,0.347030677,0.009136286,0.0,0.0008635460000000001,0.0,126.90899999999999,0.2223,5769.862305,27.1,34.9
247,23.0,26.3,68.17899323,96.76004791,28.85038698,23.92329597,9.002221743,54.35902278,0.592917637,0.349757672,2.251832742,0.0,0.0,0.0,126.891,0.1554,5781.881348,24.8,26.6
3955,6.0,31.7,72.99505615,91.77189636,29.37818766,25.27043358,7.18024683,47.98548031,0.790356333,0.122342818,0.021342148,1.710489996,0.0,0.0,127.042,0.1457,5328.801758,26.7,33.5
6254,5.0,28.4,50.60429764,94.90841675,31.72821198,23.2132213,6.01046744,151.16961750000002,0.16361499,0.158033915,2.770007581,0.00324898,0.0,0.0,127.135,0.5055,5841.578125,23.4,31.9
1283,9.0,33.6,50.32040405,82.80007935,33.01159029,25.64937293,5.1780714,91.92804329,0.285306927,0.585321662,0.0,0.0,0.0,0.0,126.82600000000001,0.4125,4810.822265999999,25.2,33.4
5297,23.0,31.8,73.22869109999999,99.01868439,28.6711706,25.42880565,8.245300392,55.24685574,0.86095423,0.492857514,0.0,1.024400993,0.5464489339999999,0.12399419099999999,126.891,0.1554,5498.5625,26.9,29.9
5325,1.0,27.4,75.20519257,97.3655777,29.36071268,22.89031453,10.02287579,79.19244091,0.6457003920000001,0.511604705,1.3220928809999999,7.170411347999999,0.005242382,0.42449102299999997,126.991,2.785,5608.969238000001,21.3,25.7
4352,3.0,27.2,55.90534973,88.44328308,28.11910416,22.99284858,5.655050804,12.62261575,0.6263394520000001,0.02900808,4.829331011,0.020006678,0.005198515,0.0,127.05799999999999,0.2661,4833.543945,22.5,29.1
3052,3.0,29.0,34.95218277,81.48825836,29.11025122,20.10895676,4.913474172,14.64404015,0.254218868,0.097304791,0.0,0.0,0.0,0.0,127.05799999999999,0.2661,4458.824707,20.7,27.9
1804,5.0,33.8,70.39937592,93.78620911,27.22318799,22.4080893,7.721581617999999,86.10359899,0.39594176200000003,0.473667505,0.0,0.0,0.0,0.0,127.135,0.5055,5767.609375,23.1,30.3
253,4.0,26.7,83.03621674,99.30986023,26.76023973,23.95717334,10.38283728,36.89857825,0.583757697,0.784531194,0.071585089,0.11543183900000001,0.0065772999999999995,0.000442354,127.022,2.5348,5776.879395,24.2,25.8
5340,16.0,29.7,63.37910079999999,90.80815125,31.55934312,24.45058433,7.076673547,80.46873029,0.6413318029999999,0.49702960700000004,0.18981923,3.4707140919999997,0.042001183,0.066101535,126.995,2.2579,5447.843261999999,22.1,28.0
6942,18.0,32.5,55.79785156,84.46476746,31.18078025,24.93194431,5.696654965,75.02179845,0.178379825,0.7071490490000001,0.0,0.0,0.002511311,0.059008047,127.024,1.2313,5437.720703,24.0,27.2
1639,15.0,30.5,42.01184082,64.84371185,31.17187448,24.1043385,7.03521357,33.21823561,0.13069373,0.314552486,0.0,0.0,0.0,0.0,126.93700000000001,0.8552,5841.97168,22.9,28.9
2236,12.0,30.3,51.44929886,93.41691589,28.17424157,21.80616914,6.685740947999999,38.17189137,0.401757796,0.051717127,0.128686989,0.016326337,0.0,0.0,126.988,0.5931,5546.43457,21.4,29.5
5236,12.0,28.5,63.97523879999999,93.24855042,29.06734398,26.08332725,5.498218422000001,44.73272586,0.5856987029999999,0.24963861899999998,1.34346953,0.09402515800000001,0.454003977,0.0,126.988,0.5931,5609.790039,24.7,33.1
6813,14.0,34.4,41.008358,74.22084808,33.00225564,24.79461516,7.817205826,22.69434226,0.00301197,0.115213723,0.0,0.0,0.0,0.0,126.927,0.618,5545.18457,24.7,33.0
3466,17.0,33.1,43.71974945,73.14723206,28.47366675,19.63070702,9.665593296,164.80198069999997,0.12726652300000002,0.0140291,0.0,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,5729.48584,19.2,27.8
3479,5.0,27.0,54.64072418,89.01610565,25.58129353,18.33111438,10.3602432,124.799527,0.211259504,0.614661829,0.0,0.0,0.0,0.006818689,127.135,0.5055,5701.980957,19.2,28.1
1003,4.0,32.4,51.05118942,97.84223175,32.54460029,24.59180211,7.215063979,105.816558,0.309052379,0.0,10.65673088,8.47e-05,0.0,0.0,127.022,2.5348,5176.915039,26.2,31.3
1956,7.0,28.1,87.06850433,97.99530029,25.70363141,23.42920838,7.004286985,75.02441867,0.93576519,0.41342237299999995,8.645199277,7.851131916,0.29593874,0.039493801,126.838,0.0985,5677.527344,21.9,30.0
2751,2.0,22.9,71.24726105,97.15520477,25.39134622,20.54263705,4.8145032919999995,38.55676909,0.8277422390000001,0.272064319,2.562921673,9.876201673999999,0.059690600999999996,0.0,127.03200000000001,0.5141,4907.85791,19.4,24.5
4556,7.0,28.0,54.1632576,90.19602203,27.60103595,21.41053267,4.972810686,96.13291605,0.178801144,0.003472222,0.0,0.0,0.0,0.0,126.838,0.0985,4519.286621,21.5,29.9
4853,4.0,33.0,46.72053909,93.85526276,32.24440111,22.63960743,5.299002995,114.6646769,0.121934301,0.289910128,0.0,0.0,0.052347486,0.0,127.022,2.5348,5776.879395,24.0,33.8
1491,17.0,27.0,49.71701813,95.7698822,28.01907006,22.57332229,6.504984288999999,124.25809380000001,0.11774437300000001,0.31713632199999997,0.0,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,4500.299316,20.6,29.4
4170,21.0,32.2,39.5652504,84.58136749,31.90051497,24.606339600000002,7.178219765,24.92526428,0.065050081,0.040688685,0.0,0.0,0.060258123,0.0,127.04,0.5721,5093.562988000001,24.5,29.9
3633,9.0,31.6,56.26345444,84.344841,28.88965509,24.78816114,5.0543962019999995,86.42908283,0.36504627,0.506183182,0.0,0.0,0.0,0.0,126.82600000000001,0.4125,5622.824219,24.0,31.5
3441,17.0,31.4,35.8396225,91.4283371,33.66390996,22.3728079,6.1188264189999995,170.3763483,0.26930038300000003,0.06401612400000001,0.0,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,5743.178711,20.0,33.3
2577,3.0,27.4,41.32137299,89.96634674,31.29070566,22.08973876,6.873222142,15.25808811,0.102246531,0.045974355999999994,0.0,0.0,0.0,0.0,127.05799999999999,0.2661,5127.352051,21.9,30.0
1633,9.0,31.6,50.2035141,87.54790497,29.33662746,22.88430316,5.717205722999999,93.56490062,0.160004128,0.311315919,0.0,0.0,0.0,0.0,126.82600000000001,0.4125,5851.988281,21.3,28.9
7263,14.0,31.5,52.68442535,75.12377167,29.00998934,24.44165409,7.283723791,17.55379438,0.342541967,0.6652564329999999,0.0,0.0,0.0,0.0,126.927,0.618,5086.431152,24.7,28.2
2602,3.0,29.3,59.61874008,87.09373474,27.188665000000004,22.81616425,4.335018357,8.353049119,0.655260806,0.682305788,0.0,0.002400525,0.002257879,0.0,127.05799999999999,0.2661,5096.946289,21.8,26.6
5232,8.0,29.9,67.94469452,93.08245087,29.24614506,26.05590153,5.504655023,43.63109314,0.68632524,0.250110812,2.489306539,0.454371863,0.984385987,0.0,126.91,1.5629,5547.546875,25.8,32.5
5388,14.0,32.0,67.11952209,88.34865570000001,30.87624142,27.02068714,5.869176199,32.41704595,0.380440209,0.141019761,2.313550795,0.012289391,5.986788931,0.0,126.927,0.618,5413.71582,25.8,33.4
3756,7.0,28.7,62.46178055,94.0958252,28.9937543,24.16482553,4.613078366,117.63608640000001,0.069402979,0.44505827200000003,0.0,0.0,0.0,0.0,126.838,0.0985,5496.132813,24.2,31.3
6958,9.0,26.3,56.21289444,94.10054779,31.299835499999997,23.20776837,4.480533024,117.0159085,0.308172224,0.022371592000000003,0.0,0.002878704,0.0,0.0,126.82600000000001,0.4125,5435.52002,23.2,33.7
2413,14.0,29.0,46.61928558,90.27272797,31.305969,24.72386338,7.949850777999999,15.12974977,0.11593620800000001,0.158952423,0.0,0.0,0.0,0.0,126.927,0.618,5313.929199,24.6,29.7
832,8.0,30.4,67.47674561,92.11980438,29.04947159,26.31209347,8.36200583,30.24816809,0.31823618600000003,0.240596062,0.0,0.0,0.0,0.0,126.91,1.5629,5365.518555,26.8,32.8
6863,14.0,29.4,69.17551422,90.00423431,27.6971467,24.81363663,5.83481124,36.96773044,0.610925383,0.6917588590000001,0.009596862,2.665679835,0.0,0.0,126.927,0.618,5503.832031,24.2,27.7
1400,1.0,28.7,56.2453537,85.84648132,27.82812877,20.71575054,7.059589077999999,77.44304176,0.015569719,0.011117051000000001,0.0,0.0,0.0,0.0,126.991,2.785,4769.281738000001,20.2,27.3
973,24.0,32.9,58.77249908,87.88177490000001,33.26942544,27.86186061,9.78335762,40.26770941,0.277332772,0.01618637,0.0,0.0,0.0,0.0,126.90899999999999,0.2223,5225.286621,27.5,33.9
5968,19.0,34.3,39.19841003,69.34181213,33.54717152,25.03939917,7.572580516,73.02919833,0.0047194870000000005,0.276700077,0.0,0.0,0.0,0.0,126.93799999999999,1.7678,4762.060059,24.3,32.7
468,19.0,26.1,54.30526733,86.91696167,30.93822019,25.068417800000002,9.224128306,42.39441375,0.222755591,0.213835218,0.0,0.0,0.0,0.024551867999999998,126.93799999999999,1.7678,5708.634765999999,23.4,30.1
4767,18.0,26.9,70.31591034,94.47275543,25.1596905,20.63028913,5.383823067000001,69.40994668,0.577170901,0.231290468,0.853878597,0.110603466,0.0,0.0,127.024,1.2313,5823.089355,21.2,29.6
3718,19.0,25.6,71.39031219,94.91504669,27.78985079,23.91734083,5.74974675,39.07424033,0.7195446190000001,0.063320733,0.364780306,2.036949096,0.0,0.0,126.93799999999999,1.7678,5585.334961,23.0,29.9
684,10.0,29.0,76.27586365,95.59181976,26.80667578,23.14585319,8.805406551,57.90325304,0.731740779,0.813986977,1.9935620230000002,2.108155871,0.0,0.099034434,126.955,5.1782,5503.885742,22.1,26.5
6345,21.0,33.2,74.63090515,84.46612549,28.48611182,24.51131627,6.529255569,29.82937787,0.567536501,0.554952552,0.0,0.0,0.29540959,0.0,127.04,0.5721,5818.526855,24.8,28.5
1067,18.0,34.8,46.499298100000004,88.83661652,32.81693957,26.22342675,6.162071149,109.2200303,0.13016589,0.00108813,0.0,0.0,0.0,0.0,127.024,1.2313,5082.563477000001,25.8,35.5
1621,22.0,25.3,44.26631927,81.0076828,30.62345985,21.64099714,5.96055908,76.6379749,0.21985236,0.114272659,0.0,0.0,0.0,0.065534692,127.086,0.1332,5834.976074,22.0,32.8
6135,11.0,25.0,51.38068771,86.54220581,22.92960398,17.09881769,11.80218005,70.57945553,0.24092557399999998,0.8202298020000001,0.0,0.0,0.6175655520000001,1.135518043,127.085,0.6233,4466.529297,17.9,24.6
2266,17.0,29.0,56.77694702,94.92937469,30.78332599,21.93525498,4.319672724,93.3710646,0.1879772,0.032917121,0.0,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,5474.735352000001,22.8,33.2
4491,17.0,24.7,61.73078156,89.04525757,23.415825100000003,18.37208205,5.726765265,77.3176531,0.313984038,0.322018505,0.00016946099999999998,0.0,0.0,0.0,127.09899999999999,0.6970000000000001,4654.882813,18.0,26.0
5860,11.0,33.1,50.51041031,77.41065216,33.16009632,27.48530943,4.922756871,43.90374104,0.305638095,0.562021757,0.0,0.0,0.0,0.0,127.085,0.6233,4874.494140999999,26.2,31.9
1263,14.0,31.9,37.8025322,71.48586273,35.13242122,26.02115641,7.13980792,15.96824364,0.261135307,0.220053212,0.0,0.0,0.0,0.0,126.927,0.618,4821.79834,24.4,33.9
2561,12.0,25.9,50.39482879999999,96.06713104,27.77471114,18.64398514,6.707142721,34.34797553,0.056740257999999995,0.092230906,0.0,0.0,0.0,0.0,126.988,0.5931,5209.300293,17.6,27.2
7188,14.0,31.3,60.62746811,71.55869293,30.12335391,27.11569567,6.305075039,13.67303352,0.41748397600000003,0.43028849,0.0,0.0,0.0,0.0,126.927,0.618,5175.822265999999,23.4,25.3
6997,23.0,33.6,59.94930267,79.15703583,32.35766432,27.806231099999998,5.612757305,73.91079656,0.23646945800000002,0.289968144,0.0,0.0,0.0,0.013562913999999999,126.891,0.1554,5384.778809,27.2,33.9
7559,10.0,27.6,39.54819107,95.04219055,28.96778898,21.17716345,5.688958893,75.63331973,0.057036299000000006,0.035465029,0.0,0.0,0.0,0.0,126.955,5.1782,4615.589355,19.7,31.1
3322,23.0,30.7,45.73498154,73.0577774,32.21214235,25.05797004,6.342090289,74.84802214,0.213312382,0.094685719,0.0,0.0,0.0,0.0,126.891,0.1554,5781.881348,24.6,34.1
851,2.0,31.4,57.89876556,93.90919495,32.56688871,25.53192166,6.462242692999999,51.30470308,0.489596032,0.026272415,0.045744255,0.0,0.0,0.0,127.03200000000001,0.5141,5354.40332,24.4,31.8
4831,7.0,31.9,55.79991913,93.00848389,30.55065857,22.93745313,5.291240603,145.86746440000002,0.010553015,0.289792286,0.0,0.0,0.0,0.0,126.838,0.0985,5779.666992,23.4,33.2
3497,23.0,28.5,46.49197006,75.49440002,27.55852328,18.39987806,8.527312835,108.48948909999999,0.196682592,0.466798779,0.0,0.0,0.0,0.0,126.891,0.1554,5694.667969,19.8,30.3
2267,18.0,29.9,52.56004715,88.27497864,31.25917353,22.93321552,4.8044706580000005,79.83044465,0.191517195,0.006528506,0.0,0.0,0.0,0.0,127.024,1.2313,5460.839355,24.8,34.1
5889,15.0,31.9,50.00950241,76.60875702,32.80026134,27.65965019,6.962479173999999,22.98385461,0.35468848299999994,0.507678011,0.020617961,0.0,0.0,0.0,126.93700000000001,0.8552,4843.501953,27.3,35.3
4592,18.0,30.6,36.4373436,90.25283813,29.7917377,20.23982717,5.7356102170000005,86.57673454,0.006975055,0.02455932,0.0,0.0,0.0,0.0,127.024,1.2313,4475.678711,21.2,31.8
2349,25.0,34.6,42.78594971,77.36119843,35.83347107,27.54559188,11.93195935,58.63770692,0.313613479,0.571813008,0.010131936999999999,0.001953125,0.0,0.592141123,126.97,0.2713,5390.352051,28.6,35.3
339,15.0,25.2,87.54224396,94.49475098,26.33057552,24.65800091,8.96718508,43.05820521,0.832875363,0.67245241,6.860663163,0.45919504299999997,0.504988201,0.0,126.93700000000001,0.8552,5752.317383,22.7,25.3
4952,3.0,28.9,41.82189941,83.57067871,31.64834953,23.92421709,7.938771337,29.71220585,0.138967704,0.121203306,0.263700485,0.0,0.004096386,0.0,127.05799999999999,0.2661,5735.222656,23.6,32.1
6205,6.0,30.1,84.79698944,94.54164886,26.11475339,23.76501646,8.192117651,61.26182318,0.8375407029999999,0.8295477379999999,5.1402854410000005,0.132299845,0.217475416,3.8988624130000002,127.042,0.1457,5868.374511999999,22.5,27.6
3884,10.0,30.6,76.27309418,94.65117645,27.47299429,24.38553922,10.28813161,65.00115387,0.608388014,0.254966375,0.017254005,0.439459528,0.0,0.0,126.955,5.1782,5379.565918,23.5,28.6
7602,3.0,29.0,36.07691956,73.81949615,27.01718175,19.19148474,5.121083756,12.08685706,0.384116542,0.532922001,0.0,0.0,0.0,0.0,127.05799999999999,0.2661,4614.626465,19.3,26.5
1000,1.0,28.4,51.74185181,97.00575256,31.30433824,23.71769914,10.09589545,102.9719503,0.333628099,0.0,11.40648557,0.0,0.0,0.0,126.991,2.785,5332.533691,23.6,27.6
4550,1.0,24.3,46.56129074,94.19631958,27.26197847,19.13399754,6.750829985,68.60419102,0.128080025,0.004886729,0.0,0.0,0.0,0.0,126.991,2.785,4692.945313,17.7,26.8
2275,1.0,29.3,54.63650894,85.48728179999999,30.94387198,24.5473094,6.506471445,94.92700318,0.297677154,0.205031799,0.14007048,0.024269877000000002,0.0,0.0,126.991,2.785,5586.851563,22.7,31.1
5722,23.0,35.7,50.64014816,87.12740326,33.865522600000006,28.28831676,5.866477698,103.8349098,0.016631121999999998,0.012817653,0.0,0.0,0.0,0.0,126.891,0.1554,5051.400390999999,27.5,36.0
4431,7.0,31.0,46.55326462,90.03192139,30.34748976,21.79947481,7.777724107,134.4419556,0.168008265,0.613532791,0.0,0.0,0.0,0.0,126.838,0.0985,4708.046386999999,24.7,30.1
2350,1.0,32.2,60.66644669,92.71646118,28.89184121,23.45933671,14.69294373,115.23928390000002,0.443941753,0.7359799459999999,1.073572365,0.0165576,1.108382507,0.08352316,126.991,2.785,5516.807129,21.6,26.9
4583,9.0,29.7,43.17064667,91.2243042,28.54595588,20.40655248,5.124190326,80.66846876,6.51e-05,0.041093216,0.0,0.0,0.0,0.0,126.82600000000001,0.4125,4510.756836,20.2,30.5
1130,6.0,32.6,49.88393784,87.97741699,32.874717499999996,27.01940705,7.273286303,47.74973329,0.38982227799999997,0.035249863,0.0,0.0,0.0,0.0,127.042,0.1457,5005.629395,27.0,32.9
730,6.0,29.5,46.68047333,88.17895508,32.01814767,24.63833152,6.034439087000001,48.9657402,0.334599052,0.60335133,0.0,0.0,0.017157741,0.061149352000000004,127.042,0.1457,5475.100098,24.1,31.9
902,3.0,29.7,77.37689972,92.14031219,30.53876495,26.22706287,6.58085525,42.9054804,0.47434324299999997,0.133788033,0.0,0.21484472100000002,0.399066324,0.0,127.05799999999999,0.2661,5296.95459,22.4,27.9
5982,8.0,31.4,53.0672493,77.10250092,30.88617223,25.59327168,5.822490394,57.94453796,0.390441395,0.070033452,0.0,0.0,0.0,0.0,126.91,1.5629,4671.646484000001,26.9,33.9
7138,14.0,33.5,62.51679229999999,86.03268433,29.49962396,26.13809898,5.264028907,15.01206422,0.358963856,0.439529779,0.0,0.0,0.0,0.0,126.927,0.618,5232.834961,25.5,31.6
3743,19.0,29.7,55.26670074,93.24977875,27.14928895,23.66360715,6.138303419,47.84274896,0.586696291,0.024859481,0.005702385999999999,0.419080145,0.001196493,0.0,126.93799999999999,1.7678,5565.212402,23.3,29.3
7449,25.0,28.7,73.22749329,89.2325058,27.26619037,23.06038148,9.050612092,60.31467911,0.766330518,0.7326819090000001,0.13291961,0.839169862,2.353064419,0.033444594,126.97,0.2713,4860.547363000001,22.2,26.2
6374,25.0,29.1,76.69528198,91.18317413,28.40127162,25.49585122,9.301431696,33.37520856,0.863370472,0.634028887,0.0,11.24005326,0.0,0.0,126.97,0.2713,5805.396484000001,25.0,28.8
1980,6.0,30.0,47.99312973,87.24330139,32.04682527,24.58810711,7.597567896,46.88571302,0.209167943,0.071613619,0.0,0.0,0.0,0.0,127.042,0.1457,5685.702147999999,25.1,30.5
1195,21.0,31.0,52.84107971,90.23471069,32.19300773,26.99468099,9.134271403,35.58519981,0.5521924970000001,0.53966088,0.0,0.000349586,0.005732598,0.46800391799999996,127.04,0.5721,4933.166992,27.0,32.0
